date,lat,lon,farm_id,disease_type,severity
2023-08-31,40.56511409694852,-94.81344054263529,farm_010,Healthy,0.0
2023-08-31,40.41127245605159,-95.61042182498551,farm_011,Blight,0.9712199118854944
2023-08-31,40.16149989863915,-95.69670847043635,farm_012,Healthy,0.0
2023-08-31,40.10931915802693,-94.5591194805257,farm_013,Rust,0.5658630735596195
2023-08-31,39.49545732856745,-95.79164710676844,farm_014,Healthy,0.0
2023-08-31,40.23040815007432,-94.95703826418459,farm_015,Healthy,0.0
2023-08-31,40.29106139735652,-94.55612577020332,farm_016,Healthy,0.0
2023-08-31,40.34922012960548,-94.91319896816759,farm_017,Healthy,0.0
2023-08-31,40.165631715701785,-94.51222743643882,farm_018,Rust,0.4404345706560461
2023-08-31,40.7344706427162,-95.56194916727001,farm_019,Mosaic,0.7506690142816549
2023-08-31,40.417397709615216,-94.85171930783551,farm_020,Healthy,0.0
2023-08-31,39.533118579543974,-94.60789590617303,farm_021,Healthy,0.0
2023-08-31,38.69012744795513,-94.58904874781238,farm_022,Healthy,0.0
2023-08-31,40.0752445390553,-95.05671062567319,farm_023,Bacterial,0.667351163050396
2023-08-31,40.451766245312925,-94.99049983446892,farm_024,Healthy,0.0
2023-08-31,39.29070176849222,-94.90483150751741,farm_025,Healthy,0.0
2023-08-31,39.5957531985534,-95.25087852179227,farm_026,Healthy,0.0
2023-08-31,39.694838991326336,-95.15808294840488,farm_027,Healthy,0.0
2023-08-31,39.61297853462675,-95.17988907264599,farm_028,Healthy,0.0
2023-08-31,39.87168490865372,-95.18391286206638,farm_029,Healthy,0.0
2023-08-31,39.3253050133835,-95.50953639268404,farm_030,Healthy,0.0
2023-08-31,39.29231462897479,-95.21032266138268,farm_031,Healthy,0.0
2023-08-31,39.66696968988479,-95.25689374575413,farm_032,Healthy,0.0
2023-08-31,39.99225832999411,-95.01368822279258,farm_033,Healthy,0.0
2023-08-31,39.62083643974088,-94.77129217564043,farm_034,Healthy,0.0
2023-08-31,39.967810974599516,-94.82754883247763,farm_035,Healthy,0.0
2023-08-31,39.90381951760944,-94.8492263288332,farm_036,Healthy,0.0
2023-08-31,40.98251738196273,-95.96995560930162,farm_037,Healthy,0.0
2023-08-31,39.61233194702153,-94.61342957205538,farm_038,Healthy,0.0
2023-08-31,40.17807991519469,-95.01094043716938,farm_039,Healthy,0.0
2023-08-31,39.504731837434655,-95.28314886480139,farm_040,Healthy,0.0
2023-08-31,39.45162385071141,-95.34115078196014,farm_041,Healthy,0.0
2023-08-31,40.32454336631455,-95.61143676833765,farm_042,Rust,0.7524092332120093
2023-08-31,40.31027410798087,-95.08046868843154,farm_043,Blight,0.716325343476028
2023-08-31,39.581209304118445,-94.66140696720895,farm_044,Healthy,0.0
2023-08-31,40.40675860868483,-95.61543215821698,farm_045,Healthy,0.0
2023-08-31,39.14473521073749,-94.94051075405201,farm_046,Healthy,0.0
2023-08-31,39.2799792761581,-94.40463637194318,farm_047,Healthy,0.0
2023-08-31,40.05435589981369,-94.94711817648611,farm_048,Healthy,0.0
2023-08-31,39.659987639210755,-94.8838731514195,farm_049,Blight,0.5003583603843902
2023-08-31,39.075098531417886,-94.41568437827473,farm_050,Healthy,0.0
2023-08-31,40.932887255572375,-94.76308353954411,farm_051,Healthy,0.0
2023-08-31,39.51265916488634,-94.60645769812878,farm_052,Healthy,0.0
2023-08-31,40.67158410614839,-95.36727382497376,farm_053,Healthy,0.0
2023-08-31,39.566179455010314,-94.92706907378584,farm_054,Rust,0.34233408246099073
2023-08-31,40.26980460079183,-95.74914781868597,farm_055,Blight,0.5613558241893379
2023-08-31,40.138345399665006,-94.586408375482,farm_056,Rust,0.5278121082956208
2023-08-31,40.68221672366016,-94.4139855480978,farm_057,Healthy,0.0
2023-08-31,39.51849218696694,-94.51140999959347,farm_058,Healthy,0.0
2023-08-31,39.10837446891724,-95.12156723020351,farm_059,Blight,0.9646904788284609
2023-08-31,40.23661881228677,-95.03641445632843,farm_060,Healthy,0.0
2023-08-31,39.89127151154799,-95.23762867420024,farm_061,Healthy,0.0
2023-08-31,38.840965875906086,-95.13400917592143,farm_062,Mosaic,0.5298756255182061
2023-08-31,40.315037469300506,-94.11853126384838,farm_063,Healthy,0.0
2023-08-31,40.528711754431185,-94.97431957026018,farm_064,Healthy,0.0
2023-08-31,40.2093197345863,-95.36408962468167,farm_065,Healthy,0.0
2023-08-31,40.25751763360433,-94.74310702454389,farm_066,Blight,0.7472246450885869
2023-08-31,39.40836718927279,-94.75250217290416,farm_067,Healthy,0.0
2023-08-31,39.842365377679826,-94.62051538975336,farm_068,Healthy,0.0
2023-08-31,39.757318226085445,-94.95906293030684,farm_069,Rust,0.07235725774132662
2023-08-31,39.79361919340494,-94.70217817409784,farm_070,Rust,0.2566616898959144
2023-08-31,39.55343986318539,-95.16740862369737,farm_071,Healthy,0.0
2023-08-31,40.60519931656832,-95.07561798274611,farm_072,Mosaic,0.6781225015366464
2023-08-31,40.68171774547585,-94.58561701119756,farm_073,Healthy,0.0
2023-08-31,39.34604285016531,-95.99529977478868,farm_074,Healthy,0.0
2023-08-31,40.252493639490226,-94.56712240291493,farm_075,Healthy,0.0
2023-08-31,39.94226329503813,-94.58414571151208,farm_076,Healthy,0.0
2023-08-31,40.135530874371135,-93.87759669699471,farm_077,Bacterial,0.7507902311797877
2023-08-31,39.40821341602773,-94.88551478388479,farm_078,Healthy,0.0
2023-08-31,39.881304019396666,-94.06399715976384,farm_079,Healthy,0.0
2023-08-31,39.72537354631785,-94.45160187277929,farm_080,Healthy,0.0
2023-08-31,40.81620565196582,-95.71507068898032,farm_081,Healthy,0.0
2023-08-31,40.00090680559734,-94.62203235910417,farm_082,Healthy,0.0
2023-08-31,40.28388418387881,-94.92590913431043,farm_083,Blight,0.5373791904438551
2023-08-31,40.323581348393525,-94.93695258608798,farm_084,Rust,0.03342653309322163
2023-08-31,40.11349215060967,-95.13548113108386,farm_085,Healthy,0.0
2023-08-31,40.219663570051715,-95.05424894428175,farm_086,Healthy,0.0
2023-08-31,39.55846067076023,-95.34968902419824,farm_087,Healthy,0.0
2023-08-31,40.14049593386752,-95.3113497599103,farm_088,Healthy,0.0
2023-08-31,40.777461338318304,-95.49060016761878,farm_089,Bacterial,0.22325540106936093
2023-08-31,39.68888141754686,-95.17774432045817,farm_090,Mosaic,0.4258931550366818
2023-08-31,40.224324337026005,-95.0393658418339,farm_091,Bacterial,0.5540583834602107
2023-08-31,40.93521194890776,-94.15599148381554,farm_092,Mosaic,0.005348988694222845
2023-08-31,40.63883244789421,-95.29578569441792,farm_093,Blight,0.9030506531025154
2023-08-31,39.89115939838639,-94.4506115740064,farm_094,Healthy,0.0
2023-08-31,39.68657106523092,-95.67100365202668,farm_095,Healthy,0.0
2023-08-31,39.738405953206446,-94.5254285061095,farm_096,Healthy,0.0
2023-08-31,39.79435470467009,-94.50798822771846,farm_097,Mosaic,0.5423865601904387
2023-08-31,39.328843586745,-96.68204776323165,farm_098,Healthy,0.0
2023-08-31,40.56177089084576,-93.92839740594306,farm_099,Healthy,0.0
2023-09-30,40.24835707650561,-95.06913215058559,farm_000,Healthy,0.0
2023-09-30,39.40109678672302,-93.92917078389169,farm_001,Rust,0.08757456298623822
2023-09-30,40.13952064610007,-94.49474235759673,farm_002,Healthy,0.0
2023-09-30,39.70956093298824,-95.26258490358907,farm_003,Mosaic,0.208651913158431
2023-09-30,40.01111091330599,-95.21389645680168,farm_004,Healthy,0.0
2023-09-30,39.545987962239394,-95.70615185066765,farm_005,Healthy,0.0
2023-09-30,39.2618351534227,-94.2565095209764,farm_006,Healthy,0.0
2023-09-30,39.42450321128885,-94.81215099082716,farm_007,Healthy,0.0
2023-09-30,40.04756289215857,-94.66767282862507,farm_008,Blight,0.3012312947939082
2023-09-30,40.14551700063109,-95.31777987013731,farm_009,Healthy,0.0
2023-09-30,40.56511409694852,-94.81344054263529,farm_010,Healthy,0.0
2023-09-30,40.41127245605159,-95.61042182498551,farm_011,Healthy,0.0
2023-09-30,40.16149989863915,-95.69670847043635,farm_012,Blight,0.30264034063681455
2023-09-30,40.10931915802693,-94.5591194805257,farm_013,Healthy,0.0
2023-09-30,39.49545732856745,-95.79164710676844,farm_014,Healthy,0.0
2023-09-30,40.23040815007432,-94.95703826418459,farm_015,Healthy,0.0
2023-09-30,40.29106139735652,-94.55612577020332,farm_016,Healthy,0.0
2023-09-30,40.34922012960548,-94.91319896816759,farm_017,Healthy,0.0
2023-09-30,40.165631715701785,-94.51222743643882,farm_018,Healthy,0.0
2023-09-30,40.7344706427162,-95.56194916727001,farm_019,Blight,0.26203500450687456
2023-09-30,40.417397709615216,-94.85171930783551,farm_020,Rust,0.8918202114066128
2023-09-30,39.533118579543974,-94.60789590617303,farm_021,Healthy,0.0
2023-09-30,38.69012744795513,-94.58904874781238,farm_022,Healthy,0.0
2023-09-30,40.0752445390553,-95.05671062567319,farm_023,Healthy,0.0
2023-09-30,40.451766245312925,-94.99049983446892,farm_024,Healthy,0.0
2023-09-30,39.29070176849222,-94.90483150751741,farm_025,Blight,0.6594232468499163
2023-09-30,39.5957531985534,-95.25087852179227,farm_026,Healthy,0.0
2023-09-30,39.694838991326336,-95.15808294840488,farm_027,Healthy,0.0
2023-09-30,39.61297853462675,-95.17988907264599,farm_028,Healthy,0.0
2023-09-30,39.87168490865372,-95.18391286206638,farm_029,Healthy,0.0
2023-09-30,39.3253050133835,-95.50953639268404,farm_030,Blight,0.5038887967912735
2023-09-30,39.29231462897479,-95.21032266138268,farm_031,Blight,0.24894352479687276
2023-09-30,39.66696968988479,-95.25689374575413,farm_032,Healthy,0.0
2023-09-30,39.99225832999411,-95.01368822279258,farm_033,Healthy,0.0
2023-09-30,39.62083643974088,-94.77129217564043,farm_034,Healthy,0.0
2023-09-30,39.967810974599516,-94.82754883247763,farm_035,Healthy,0.0
2023-09-30,39.90381951760944,-94.8492263288332,farm_036,Rust,0.8972984957497385
2023-09-30,40.98251738196273,-95.96995560930162,farm_037,Healthy,0.0
2023-09-30,39.61233194702153,-94.61342957205538,farm_038,Healthy,0.0
2023-09-30,40.17807991519469,-95.01094043716938,farm_039,Healthy,0.0
2023-09-30,39.504731837434655,-95.28314886480139,farm_040,Rust,0.013010213425872719
2023-09-30,39.45162385071141,-95.34115078196014,farm_041,Mosaic,0.48921624868809066
2023-09-30,40.32454336631455,-95.61143676833765,farm_042,Healthy,0.0
2023-09-30,40.31027410798087,-95.08046868843154,farm_043,Mosaic,0.024390993110096737
2023-09-30,39.581209304118445,-94.66140696720895,farm_044,Healthy,0.0
2023-09-30,40.40675860868483,-95.61543215821698,farm_045,Healthy,0.0
2023-09-30,39.14473521073749,-94.94051075405201,farm_046,Healthy,0.0
2023-09-30,39.2799792761581,-94.40463637194318,farm_047,Healthy,0.0
2023-09-30,40.05435589981369,-94.94711817648611,farm_048,Healthy,0.0
2023-09-30,39.659987639210755,-94.8838731514195,farm_049,Blight,0.0007168587065797816
2023-09-30,39.075098531417886,-94.41568437827473,farm_050,Mosaic,0.1645253723928124
2023-09-30,40.932887255572375,-94.76308353954411,farm_051,Healthy,0.0
2023-09-30,39.51265916488634,-94.60645769812878,farm_052,Healthy,0.0
2023-09-30,40.67158410614839,-95.36727382497376,farm_053,Healthy,0.0
2023-09-30,39.566179455010314,-94.92706907378584,farm_054,Healthy,0.0
2023-09-30,40.26980460079183,-95.74914781868597,farm_055,Bacterial,0.31521673737728606
2023-09-30,40.138345399665006,-94.586408375482,farm_056,Healthy,0.0
2023-09-30,40.68221672366016,-94.4139855480978,farm_057,Healthy,0.0
2023-09-30,39.51849218696694,-94.51140999959347,farm_058,Blight,0.8545686640326409
2023-09-30,39.10837446891724,-95.12156723020351,farm_059,Healthy,0.0
2023-09-30,40.23661881228677,-95.03641445632843,farm_060,Healthy,0.0
2023-09-30,39.89127151154799,-95.23762867420024,farm_061,Healthy,0.0
2023-09-30,38.840965875906086,-95.13400917592143,farm_062,Healthy,0.0
2023-09-30,40.315037469300506,-94.11853126384838,farm_063,Healthy,0.0
2023-09-30,40.528711754431185,-94.97431957026018,farm_064,Healthy,0.0
2023-09-30,40.2093197345863,-95.36408962468167,farm_065,Healthy,0.0
2023-09-30,40.25751763360433,-94.74310702454389,farm_066,Healthy,0.0
2023-09-30,39.40836718927279,-94.75250217290416,farm_067,Healthy,0.0
2023-09-30,39.842365377679826,-94.62051538975336,farm_068,Mosaic,0.9059439679262645
2023-09-30,39.757318226085445,-94.95906293030684,farm_069,Healthy,0.0
2023-09-30,39.79361919340494,-94.70217817409784,farm_070,Healthy,0.0
2023-09-30,39.55343986318539,-95.16740862369737,farm_071,Healthy,0.0
2023-09-30,40.60519931656832,-95.07561798274611,farm_072,Healthy,0.0
2023-09-30,40.68171774547585,-94.58561701119756,farm_073,Blight,0.4516389955188379
2023-09-30,39.34604285016531,-95.99529977478868,farm_074,Rust,0.9440947859303646
2023-09-30,40.252493639490226,-94.56712240291493,farm_075,Healthy,0.0
2023-09-30,39.94226329503813,-94.58414571151208,farm_076,Healthy,0.0
2023-09-30,40.135530874371135,-93.87759669699471,farm_077,Healthy,0.0
2023-09-30,39.40821341602773,-94.88551478388479,farm_078,Healthy,0.0
2023-09-30,39.881304019396666,-94.06399715976384,farm_079,Healthy,0.0
2023-09-30,39.72537354631785,-94.45160187277929,farm_080,Healthy,0.0
2023-09-30,40.81620565196582,-95.71507068898032,farm_081,Rust,0.15828625605909807
2023-09-30,40.00090680559734,-94.62203235910417,farm_082,Healthy,0.0
2023-09-30,40.28388418387881,-94.92590913431043,farm_083,Healthy,0.0
2023-09-30,40.323581348393525,-94.93695258608798,farm_084,Healthy,0.0
2023-09-30,40.11349215060967,-95.13548113108386,farm_085,Healthy,0.0
2023-09-30,40.219663570051715,-95.05424894428175,farm_086,Rust,0.5683191510779255
2023-09-30,39.55846067076023,-95.34968902419824,farm_087,Healthy,0.0
2023-09-30,40.14049593386752,-95.3113497599103,farm_088,Healthy,0.0
2023-09-30,40.777461338318304,-95.49060016761878,farm_089,Healthy,0.0
2023-09-30,39.68888141754686,-95.17774432045817,farm_090,Rust,0.6145410182213155
2023-09-30,40.224324337026005,-95.0393658418339,farm_091,Rust,0.4940116705993056
2023-09-30,40.93521194890776,-94.15599148381554,farm_092,Healthy,0.0
2023-09-30,40.63883244789421,-95.29578569441792,farm_093,Healthy,0.0
2023-09-30,39.89115939838639,-94.4506115740064,farm_094,Healthy,0.0
2023-09-30,39.68657106523092,-95.67100365202668,farm_095,Healthy,0.0
2023-09-30,39.738405953206446,-94.5254285061095,farm_096,Blight,0.2957528346203294
2023-09-30,39.79435470467009,-94.50798822771846,farm_097,Healthy,0.0
2023-09-30,39.328843586745,-96.68204776323165,farm_098,Healthy,0.0
2023-09-30,40.56177089084576,-93.92839740594306,farm_099,Healthy,0.0
2023-10-31,40.24835707650561,-95.06913215058559,farm_000,Healthy,0.0
2023-10-31,39.40109678672302,-93.92917078389169,farm_001,Healthy,0.0
2023-10-31,40.13952064610007,-94.49474235759673,farm_002,Healthy,0.0
2023-10-31,39.70956093298824,-95.26258490358907,farm_003,Healthy,0.0
2023-10-31,40.01111091330599,-95.21389645680168,farm_004,Healthy,0.0
2023-10-31,39.545987962239394,-95.70615185066765,farm_005,Healthy,0.0
2023-10-31,39.2618351534227,-94.2565095209764,farm_006,Healthy,0.0
2023-10-31,39.42450321128885,-94.81215099082716,farm_007,Healthy,0.0
2023-10-31,40.04756289215857,-94.66767282862507,farm_008,Bacterial,0.19371705077629786
2023-10-31,40.14551700063109,-95.31777987013731,farm_009,Healthy,0.0
2023-10-31,40.56511409694852,-94.81344054263529,farm_010,Healthy,0.0
2023-10-31,40.41127245605159,-95.61042182498551,farm_011,Healthy,0.0
2023-10-31,40.16149989863915,-95.69670847043635,farm_012,Rust,0.03199446014432472
2023-10-31,40.10931915802693,-94.5591194805257,farm_013,Mosaic,0.8920743510936207
2023-10-31,39.49545732856745,-95.79164710676844,farm_014,Healthy,0.0
2023-10-31,40.23040815007432,-94.95703826418459,farm_015,Healthy,0.0
2023-10-31,40.29106139735652,-94.55612577020332,farm_016,Healthy,0.0
2023-10-31,40.34922012960548,-94.91319896816759,farm_017,Healthy,0.0
2023-10-31,40.165631715701785,-94.51222743643882,farm_018,Healthy,0.0
2023-10-31,40.7344706427162,-95.56194916727001,farm_019,Healthy,0.0
2023-10-31,40.417397709615216,-94.85171930783551,farm_020,Healthy,0.0
2023-10-31,39.533118579543974,-94.60789590617303,farm_021,Healthy,0.0
2023-10-31,38.69012744795513,-94.58904874781238,farm_022,Healthy,0.0
2023-10-31,40.0752445390553,-95.05671062567319,farm_023,Rust,0.10466063390789626
2023-10-31,40.451766245312925,-94.99049983446892,farm_024,Rust,0.2100473372920696
2023-10-31,39.29070176849222,-94.90483150751741,farm_025,Healthy,0.0
2023-10-31,39.5957531985534,-95.25087852179227,farm_026,Healthy,0.0
2023-10-31,39.694838991326336,-95.15808294840488,farm_027,Healthy,0.0
2023-10-31,39.61297853462675,-95.17988907264599,farm_028,Healthy,0.0
2023-10-31,39.87168490865372,-95.18391286206638,farm_029,Healthy,0.0
2023-10-31,39.3253050133835,-95.50953639268404,farm_030,Rust,0.44153401037889695
2023-10-31,39.29231462897479,-95.21032266138268,farm_031,Healthy,0.0
2023-10-31,39.66696968988479,-95.25689374575413,farm_032,Rust,0.7060581146380308
2023-10-31,39.99225832999411,-95.01368822279258,farm_033,Healthy,0.0
2023-10-31,39.62083643974088,-94.77129217564043,farm_034,Healthy,0.0
2023-10-31,39.967810974599516,-94.82754883247763,farm_035,Rust,0.5770204016905583
2023-10-31,39.90381951760944,-94.8492263288332,farm_036,Healthy,0.0
2023-10-31,40.98251738196273,-95.96995560930162,farm_037,Healthy,0.0
2023-10-31,39.61233194702153,-94.61342957205538,farm_038,Rust,0.04414556208745546
2023-10-31,40.17807991519469,-95.01094043716938,farm_039,Bacterial,0.13035167971479178
2023-10-31,39.504731837434655,-95.28314886480139,farm_040,Blight,0.39477531677168287
2023-10-31,39.45162385071141,-95.34115078196014,farm_041,Healthy,0.0
2023-10-31,40.32454336631455,-95.61143676833765,farm_042,Rust,0.41291118958921325
2023-10-31,40.31027410798087,-95.08046868843154,farm_043,Healthy,0.0
2023-10-31,39.581209304118445,-94.66140696720895,farm_044,Healthy,0.0
2023-10-31,40.40675860868483,-95.61543215821698,farm_045,Healthy,0.0
2023-10-31,39.14473521073749,-94.94051075405201,farm_046,Healthy,0.0
2023-10-31,39.2799792761581,-94.40463637194318,farm_047,Healthy,0.0
2023-10-31,40.05435589981369,-94.94711817648611,farm_048,Healthy,0.0
2023-10-31,39.659987639210755,-94.8838731514195,farm_049,Healthy,0.0
2023-10-31,39.075098531417886,-94.41568437827473,farm_050,Healthy,0.0
2023-10-31,40.932887255572375,-94.76308353954411,farm_051,Healthy,0.0
2023-10-31,39.51265916488634,-94.60645769812878,farm_052,Blight,0.17845067409837478
2023-10-31,40.67158410614839,-95.36727382497376,farm_053,Healthy,0.0
2023-10-31,39.566179455010314,-94.92706907378584,farm_054,Mosaic,0.26066638256210173
2023-10-31,40.26980460079183,-95.74914781868597,farm_055,Rust,0.8634914504628183
2023-10-31,40.138345399665006,-94.586408375482,farm_056,Blight,0.16883360665257008
2023-10-31,40.68221672366016,-94.4139855480978,farm_057,Rust,0.7692505592415867
2023-10-31,39.51849218696694,-94.51140999959347,farm_058,Healthy,0.0
2023-10-31,39.10837446891724,-95.12156723020351,farm_059,Healthy,0.0
2023-10-31,40.23661881228677,-95.03641445632843,farm_060,Healthy,0.0
2023-10-31,39.89127151154799,-95.23762867420024,farm_061,Healthy,0.0
2023-10-31,38.840965875906086,-95.13400917592143,farm_062,Healthy,0.0
2023-10-31,40.315037469300506,-94.11853126384838,farm_063,Healthy,0.0
2023-10-31,40.528711754431185,-94.97431957026018,farm_064,Healthy,0.0
2023-10-31,40.2093197345863,-95.36408962468167,farm_065,Healthy,0.0
2023-10-31,40.25751763360433,-94.74310702454389,farm_066,Healthy,0.0
2023-10-31,39.40836718927279,-94.75250217290416,farm_067,Healthy,0.0
2023-10-31,39.842365377679826,-94.62051538975336,farm_068,Mosaic,0.16392026204694488
2023-10-31,39.757318226085445,-94.95906293030684,farm_069,Healthy,0.0
2023-10-31,39.79361919340494,-94.70217817409784,farm_070,Healthy,0.0
2023-10-31,39.55343986318539,-95.16740862369737,farm_071,Healthy,0.0
2023-10-31,40.60519931656832,-95.07561798274611,farm_072,Blight,0.9319127325974559
2023-10-31,40.68171774547585,-94.58561701119756,farm_073,Healthy,0.0
2023-10-31,39.34604285016531,-95.99529977478868,farm_074,Bacterial,0.0632626718206748
2023-10-31,40.252493639490226,-94.56712240291493,farm_075,Healthy,0.0
2023-10-31,39.94226329503813,-94.58414571151208,farm_076,Healthy,0.0
2023-10-31,40.135530874371135,-93.87759669699471,farm_077,Rust,0.5298090570700541
2023-10-31,39.40821341602773,-94.88551478388479,farm_078,Healthy,0.0
2023-10-31,39.881304019396666,-94.06399715976384,farm_079,Rust,0.15031062248396876
2023-10-31,39.72537354631785,-94.45160187277929,farm_080,Healthy,0.0
2023-10-31,40.81620565196582,-95.71507068898032,farm_081,Rust,0.3149332274589325
2023-10-31,40.00090680559734,-94.62203235910417,farm_082,Healthy,0.0
2023-10-31,40.28388418387881,-94.92590913431043,farm_083,Healthy,0.0
2023-10-31,40.323581348393525,-94.93695258608798,farm_084,Healthy,0.0
2023-10-31,40.11349215060967,-95.13548113108386,farm_085,Healthy,0.0
2023-10-31,40.219663570051715,-95.05424894428175,farm_086,Healthy,0.0
2023-10-31,39.55846067076023,-95.34968902419824,farm_087,Healthy,0.0
2023-10-31,40.14049593386752,-95.3113497599103,farm_088,Healthy,0.0
2023-10-31,40.777461338318304,-95.49060016761878,farm_089,Rust,0.9826524114935692
2023-10-31,39.68888141754686,-95.17774432045817,farm_090,Healthy,0.0
2023-10-31,40.224324337026005,-95.0393658418339,farm_091,Healthy,0.0
2023-10-31,40.93521194890776,-94.15599148381554,farm_092,Mosaic,0.5162478232000605
2023-10-31,40.63883244789421,-95.29578569441792,farm_093,Healthy,0.0
2023-10-31,39.89115939838639,-94.4506115740064,farm_094,Mosaic,0.757469050723103
2023-10-31,39.68657106523092,-95.67100365202668,farm_095,Blight,0.7091807037944047
2023-10-31,39.738405953206446,-94.5254285061095,farm_096,Healthy,0.0
2023-10-31,39.79435470467009,-94.50798822771846,farm_097,Healthy,0.0
2023-10-31,39.328843586745,-96.68204776323165,farm_098,Healthy,0.0
2023-10-31,40.56177089084576,-93.92839740594306,farm_099,Healthy,0.0
2023-11-30,40.24835707650561,-95.06913215058559,farm_000,Healthy,0.0
2023-11-30,39.40109678672302,-93.92917078389169,farm_001,Blight,0.783952518097841
2023-11-30,40.13952064610007,-94.49474235759673,farm_002,Healthy,0.0
2023-11-30,39.70956093298824,-95.26258490358907,farm_003,Blight,0.8386217961980568
2023-11-30,40.01111091330599,-95.21389645680168,farm_004,Healthy,0.0
2023-11-30,39.545987962239394,-95.70615185066765,farm_005,Healthy,0.0
2023-11-30,39.2618351534227,-94.2565095209764,farm_006,Healthy,0.0
2023-11-30,39.42450321128885,-94.81215099082716,farm_007,Healthy,0.0
2023-11-30,40.04756289215857,-94.66767282862507,farm_008,Healthy,0.0
2023-11-30,40.14551700063109,-95.31777987013731,farm_009,Healthy,0.0
2023-11-30,40.56511409694852,-94.81344054263529,farm_010,Healthy,0.0
2023-11-30,40.41127245605159,-95.61042182498551,farm_011,Healthy,0.0
2023-11-30,40.16149989863915,-95.69670847043635,farm_012,Mosaic,0.10448031675395808
2023-11-30,40.10931915802693,-94.5591194805257,farm_013,Blight,0.6872830044131277
2023-11-30,39.49545732856745,-95.79164710676844,farm_014,Healthy,0.0
2023-11-30,40.23040815007432,-94.95703826418459,farm_015,Mosaic,0.5684722021568196
2023-11-30,40.29106139735652,-94.55612577020332,farm_016,Healthy,0.0
2023-11-30,40.34922012960548,-94.91319896816759,farm_017,Blight,0.25736545840163405
2023-11-30,40.165631715701785,-94.51222743643882,farm_018,Healthy,0.0
2023-11-30,40.7344706427162,-95.56194916727001,farm_019,Healthy,0.0
2023-11-30,40.417397709615216,-94.85171930783551,farm_020,Rust,0.4481708470213185
2023-11-30,39.533118579543974,-94.60789590617303,farm_021,Healthy,0.0
2023-11-30,38.69012744795513,-94.58904874781238,farm_022,Healthy,0.0
2023-11-30,40.0752445390553,-95.05671062567319,farm_023,Healthy,0.0
2023-11-30,40.451766245312925,-94.99049983446892,farm_024,Blight,0.47321318688439873
2023-11-30,39.29070176849222,-94.90483150751741,farm_025,Healthy,0.0
2023-11-30,39.5957531985534,-95.25087852179227,farm_026,Healthy,0.0
2023-11-30,39.694838991326336,-95.15808294840488,farm_027,Rust,0.49786918051431917
2023-11-30,39.61297853462675,-95.17988907264599,farm_028,Rust,0.8013520582702486
2023-11-30,39.87168490865372,-95.18391286206638,farm_029,Healthy,0.0
2023-11-30,39.3253050133835,-95.50953639268404,farm_030,Healthy,0.0
2023-11-30,39.29231462897479,-95.21032266138268,farm_031,Healthy,0.0
2023-11-30,39.66696968988479,-95.25689374575413,farm_032,Rust,0.22763253581939236
2023-11-30,39.99225832999411,-95.01368822279258,farm_033,Healthy,0.0
2023-11-30,39.62083643974088,-94.77129217564043,farm_034,Rust,0.3534774751283788
2023-11-30,39.967810974599516,-94.82754883247763,farm_035,Healthy,0.0
2023-11-30,39.90381951760944,-94.8492263288332,farm_036,Healthy,0.0
2023-11-30,40.98251738196273,-95.96995560930162,farm_037,Healthy,0.0
2023-11-30,39.61233194702153,-94.61342957205538,farm_038,Blight,0.09896862340870682
2023-11-30,40.17807991519469,-95.01094043716938,farm_039,Healthy,0.0
2023-11-30,39.504731837434655,-95.28314886480139,farm_040,Rust,0.3464692870786672
2023-11-30,39.45162385071141,-95.34115078196014,farm_041,Bacterial,0.9797343347738597
2023-11-30,40.32454336631455,-95.61143676833765,farm_042,Healthy,0.0
2023-11-30,40.31027410798087,-95.08046868843154,farm_043,Healthy,0.0
2023-11-30,39.581209304118445,-94.66140696720895,farm_044,Blight,0.4509865026483437
2023-11-30,40.40675860868483,-95.61543215821698,farm_045,Healthy,0.0
2023-11-30,39.14473521073749,-94.94051075405201,farm_046,Blight,0.031174909111921223
2023-11-30,39.2799792761581,-94.40463637194318,farm_047,Rust,0.13865252911330372
2023-11-30,40.05435589981369,-94.94711817648611,farm_048,Healthy,0.0
2023-11-30,39.659987639210755,-94.8838731514195,farm_049,Healthy,0.0
2023-11-30,39.075098531417886,-94.41568437827473,farm_050,Bacterial,0.693169360253846
2023-11-30,40.932887255572375,-94.76308353954411,farm_051,Rust,0.397634985732753
2023-11-30,39.51265916488634,-94.60645769812878,farm_052,Healthy,0.0
2023-11-30,40.67158410614839,-95.36727382497376,farm_053,Healthy,0.0
2023-11-30,39.566179455010314,-94.92706907378584,farm_054,Healthy,0.0
2023-11-30,40.26980460079183,-95.74914781868597,farm_055,Healthy,0.0
2023-11-30,40.138345399665006,-94.586408375482,farm_056,Healthy,0.0
2023-11-30,40.68221672366016,-94.4139855480978,farm_057,Healthy,0.0
2023-11-30,39.51849218696694,-94.51140999959347,farm_058,Mosaic,0.16975849820713584
2023-11-30,39.10837446891724,-95.12156723020351,farm_059,Bacterial,0.014856122507503788
2023-11-30,40.23661881228677,-95.03641445632843,farm_060,Healthy,0.0
2023-11-30,39.89127151154799,-95.23762867420024,farm_061,Healthy,0.0
2023-11-30,38.840965875906086,-95.13400917592143,farm_062,Healthy,0.0
2023-11-30,40.315037469300506,-94.11853126384838,farm_063,Healthy,0.0
2023-11-30,40.528711754431185,-94.97431957026018,farm_064,Healthy,0.0
2023-11-30,40.2093197345863,-95.36408962468167,farm_065,Healthy,0.0
